Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
38:44.7,1.5,-1.4,47,0,0,0,1.1,1.2,1.35,0.2,2.8,40,3.25,3.143,0,56.7,00:01:50,8,0,--.--,218,14764180.7,22,0000:00:00,0,0,0,15.05,15.13,412,--.--,87,--.--,--:--:--,0,227.74,12:38:44,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553234,75.8293288,43PEN 90523 44338,0.6,1,221.3,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.3,4.9,-2.8,-0.8,-0.7,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.79,--.--,--.--,56,0,14.2,8.7,54.2,101,124,0,--.--,--.--,--.--
38:45.7,0.4,0.7,45,0,0,0,0.2,0.4,0.291,0,2.8,40,3.26,3.176,0,56.7,00:01:51,7.5,0,--.--,219,14764181.1,22,0000:00:00,0,0,0,14.94,15.5,416,--.--,87,--.--,--:--:--,0,231.59,12:38:45,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553148,75.8293227,43PEN 90522 44337,0.6,1,204.3,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.9,4.7,-2.8,-0.2,-0.2,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.75,--.--,--.--,56,0,16.3,16.2,57.6,104,126,0,--.--,--.--,--.--
38:46.7,1,0.6,48,0,0,0,0.2,0.1,0.203,0.2,2.8,40,3.28,3.219,0,56.7,00:01:52,7.5,0,--.--,219,14764180.9,21,0000:00:00,0,0,0,14.9,14.39,420,--.--,87,--.--,--:--:--,0,214.4,12:38:46,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553126,75.829323,43PEN 90522 44337,0.6,1,173.1,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.8,4.7,-2.8,-0.1,-0.1,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.74,--.--,--.--,56,0,15.7,15.6,58.4,106,128,0,--.--,--.--,--.--
38:47.7,0.9,0.2,48,0,0,0,0.1,0.1,0.126,0,2.8,40,3.29,3.237,0,56.7,00:01:53,7.4,0,--.--,220,14764181,21,0000:00:00,0,0,0,14.9,15.07,424,--.--,87,--.--,--:--:--,0,224.6,12:38:47,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553119,75.8293233,43PEN 90522 44337,0.6,1,173.1,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.8,-2.8,0,-0.2,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.73,--.--,--.--,56,0,15.2,13.4,57.2,106,128,0,--.--,--.--,--.--
38:48.7,-0.4,0.4,49,0,0,0,0.2,0.1,0.037,0.1,2.8,40,3.3,3.255,0,56.7,00:01:54,7.4,0,--.--,220,14764181.1,21,0000:00:00,0,0,0,15.04,15.16,428,--.--,87,--.--,--:--:--,0,227.93,12:38:48,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553111,75.8293235,43PEN 90522 44337,0.6,1,173.1,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.6,4.8,-2.8,0,-0.2,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.71,--.--,--.--,56,0,11.1,9.2,45,106,128,0,--.--,--.--,--.--
38:49.7,1.4,0.1,48,0,0,0,0.2,0.1,0.056,0.2,2.8,40,3.31,3.264,0,56.7,00:01:55,7.4,0,--.--,220,14764180.8,21,0000:00:00,0,0,0,15.02,14.93,432,--.--,86,--.--,--:--:--,0,224.19,12:38:49,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553116,75.8293228,43PEN 90522 44337,0.6,1,173.1,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.7,-2.8,0.1,-0.2,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.69,--.--,--.--,56,0,12.2,12.5,46.3,106,128,0,--.--,--.--,--.--
38:50.7,0.9,0,49,0,0,0,0.2,0.1,0.088,0.1,2.8,40,3.3,3.26,0,56.7,00:01:56,7.4,0,--.--,219,14764180.7,22,0000:00:00,0,0,0,15.04,14.82,436,--.--,86,--.--,--:--:--,0,222.88,12:38:50,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553121,75.8293221,43PEN 90522 44337,0.6,1,173.1,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.7,-2.8,0,-0.2,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.68,--.--,--.--,56,0,13.9,12.2,54.8,107,128,0,--.--,--.--,--.--
38:51.7,-0.1,-0.6,48,0,0,0,0.2,0.1,0.13,0.2,2.8,40,3.3,3.262,0,56.7,00:01:57,7.3,0,--.--,219,14764180.7,22,0000:00:00,0,0,0,15.07,14.4,440,--.--,86,--.--,--:--:--,0,216.98,12:38:51,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553123,75.8293209,43PEN 90522 44337,0.6,1,173.1,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.6,-2.8,-0.1,-0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.67,--.--,--.--,56,0,11.3,9.7,46.3,107,128,0,--.--,--.--,--.--
38:52.7,-0.2,-0.8,48,0,0,0,0.1,0.1,0.104,0.2,2.8,40,3.29,3.24,0,56.7,00:01:58,7.3,0,--.--,219,14764180.5,21,0000:00:00,0,0,0,15,14.4,444,--.--,86,--.--,--:--:--,0,216.04,12:38:52,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553118,75.8293203,43PEN 90522 44337,0.6,1,173.1,4,20,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.5,-2.8,0,-0.1,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.66,--.--,--.--,56,0,11.9,10.5,46.8,107,128,0,--.--,--.--,--.--
38:53.7,0.2,-0.6,48,0,0,0,0,0,0.062,0,2.8,40,3.31,3.258,0,56.7,00:01:59,7.3,0,--.--,219,14764180.5,20,0000:00:00,0,0,0,15.04,14.08,448,--.--,86,--.--,--:--:--,0,211.74,12:38:53,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553113,75.82932,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.6,-2.8,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.64,--.--,--.--,56,0,12.1,12.2,48.5,107,128,0,--.--,--.--,--.--
38:54.7,0.1,-0.4,49,0,0,0,0.1,0.1,0.03,0.1,2.8,40,3.32,3.306,0,56.7,00:02:00,7.3,0,--.--,219,14764180.5,21,0000:00:00,0,0,0,15.05,14.56,452,--.--,86,--.--,--:--:--,0,219.08,12:38:54,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553113,75.82932,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.6,-2.8,0,0.1,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.64,--.--,--.--,56,0,13.3,11.5,54.2,107,128,0,--.--,--.--,--.--
38:55.7,0.2,0.4,49,0,0,0,0.1,0.1,0.077,0.2,2.8,40,3.29,3.24,0,56.7,00:02:01,7.4,0,--.--,219,14764180.3,21,0000:00:00,0,0,0,14.99,14.69,456,--.--,86,--.--,--:--:--,0,220.14,12:38:55,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553124,75.8293211,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.6,-2.8,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.62,--.--,--.--,56,0,12.1,11.3,48.7,107,128,0,--.--,--.--,--.--
38:56.7,1,0,48,0,0,0,0.1,0,0.077,0.4,2.8,40,3.33,3.24,0,56.7,00:02:02,7.4,0,--.--,219,14764180.2,22,0000:00:00,0,0,0,14.94,16.45,460,--.--,86,--.--,--:--:--,0,245.73,12:38:56,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553127,75.8293208,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.8,4.6,-2.8,0,0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.61,--.--,--.--,56,0,15.9,13.1,58.4,108,128,0,--.--,--.--,--.--
38:57.7,-0.2,1.2,50,0,0,0,0.1,0.1,0.177,0.5,3,40.2,3.63,3.418,0,56.7,00:02:03,7.4,0,--.--,219,14764180.2,21,0000:00:00,0,0,0,15.02,13.98,463,--.--,85,--.--,--:--:--,0,209.94,12:38:57,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553127,75.8293206,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.8,4.6,-3,0,-0.1,-0.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6,--.--,--.--,56,0,9.3,8.6,38.7,110,131,0,--.--,--.--,--.--
38:58.7,1.1,-0.2,47,0,0,0,0.1,0.2,0.074,0.9,3.6,40.8,4.23,4.079,0,56.7,00:02:04,7.3,0,--.--,218,14764179.9,23,0000:00:00,0,0,0,14.92,15.31,469,--.--,85,--.--,--:--:--,0,228.47,12:38:58,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553127,75.82932,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.8,4.6,-3.6,-0.1,-0.1,-0.8,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.59,--.--,--.--,56,0,15.9,13.5,58.2,123,142,0,--.--,--.--,--.--
38:59.7,-0.1,0.2,48,0,0,0,0.1,0.2,0.118,0.7,4.3,41.5,4.93,4.826,0,56.7,00:02:05,7.3,0,--.--,219,14764180,17,0000:00:00,0,0,0,15.02,14.24,473,--.--,85,--.--,--:--:--,0,213.87,12:38:59,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553117,75.8293207,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.6,-4.3,0,-0.1,-0.9,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.57,--.--,--.--,56,0,16.5,12.3,60,129,144,0,--.--,--.--,--.--
39:00.7,0.8,0.7,51,0,0,0,0,0,0.037,-0.1,4.6,41.8,5.08,5.099,0,56.7,00:02:06,7.4,0,--.--,219,14764180,20,0000:00:00,0,0,0,15.04,14.05,476,--.--,85,--.--,--:--:--,0,211.38,12:39:00,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553115,75.8293207,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.7,-4.6,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.57,--.--,--.--,56,0,11.8,12.9,51,129,144,0,--.--,--.--,--.--
39:01.7,-0.6,0.2,49,0,0,0,0.1,0.1,0.105,0.1,4.5,41.8,5.03,5.009,0,56.7,00:02:07,7.4,0,--.--,220,14764180.2,20,0000:00:00,0,0,0,15.02,14.33,480,--.--,85,--.--,--:--:--,0,215.18,12:39:01,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553116,75.829321,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.7,-4.5,0,0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.56,--.--,--.--,56,0,9.3,8,38.9,129,144,0,--.--,--.--,--.--
39:02.7,1.9,2.5,50,0,0,0,0.1,0.1,0.152,0.1,4.5,41.7,5.03,4.982,0,56.7,00:02:08,7.4,0,--.--,219,14764180.1,22,0000:00:00,0,0,0,14.96,15.46,484,--.--,85,--.--,--:--:--,0,231.22,12:39:02,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553123,75.8293213,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.8,4.7,-4.5,0,-0.1,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.54,--.--,--.--,56,0,11.6,8.1,47.6,129,144,0,--.--,--.--,--.--
39:03.7,0.3,1.2,50,0,0,0,0.2,0.1,0.123,0.2,4.5,41.7,5.03,5.006,0,56.7,00:02:09,7.4,0,--.--,219,14764180.1,22,0000:00:00,0,0,0,14.99,15.68,488,--.--,85,--.--,--:--:--,0,235.01,12:39:03,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553127,75.8293208,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.8,4.6,-4.5,-0.1,-0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.54,--.--,--.--,56,0,10.5,9.3,42.2,130,144,0,--.--,--.--,--.--
39:04.7,1.8,0.3,48,0,0,0,0.1,0,0.172,0.2,4.5,41.7,5.03,5,0,56.7,00:02:10,7.3,0,--.--,218,14764180.4,22,0000:00:00,0,0,0,14.94,16.01,493,--.--,85,--.--,--:--:--,0,239.16,12:39:04,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553127,75.8293193,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.8,4.5,-4.5,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.53,--.--,--.--,56,0,14.6,14.1,51.2,135,147,0,--.--,--.--,--.--
39:05.7,1.5,0.2,50,0,0,0,0.1,0.1,0.092,0.2,4.5,41.7,5.03,5.004,0,56.7,00:02:11,7.3,0,--.--,218,14764180.4,23,0000:00:00,0,0,0,14.96,15.69,497,--.--,84,--.--,--:--:--,0,234.74,12:39:05,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553119,75.8293193,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,4.5,-4.5,-0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.51,--.--,--.--,56,0,14.6,12.9,53.6,139,152,0,--.--,--.--,--.--
39:06.7,0.1,0.5,50,0,0,0,0.1,0.2,0.255,-0.1,4.5,41.8,5.05,5.026,0,56.7,00:02:12,7.2,0,--.--,219,14764180.5,21,0000:00:00,0,0,0,14.99,15.07,501,--.--,84,--.--,--:--:--,0,225.87,12:39:06,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553111,75.82932,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.6,4.6,-4.5,-0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.5,--.--,--.--,56,0,14.9,13.6,57.7,142,153,0,--.--,--.--,--.--
39:07.7,-1.5,0.6,50,0,0,0,0,0.1,0.155,0,4.6,41.8,5.06,5.064,0,56.7,00:02:13,7.3,0,--.--,220,14764180.4,23,0000:00:00,0,0,0,14.98,15.41,504,--.--,84,--.--,--:--:--,0,230.92,12:39:07,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553105,75.8293206,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.6,4.7,-4.6,-0.1,0,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.49,--.--,--.--,56,0,10.7,9.4,45.1,142,153,0,--.--,--.--,--.--
39:08.7,-1.8,1,48,0,0,0,0,0.1,0.122,-0.1,4.6,41.8,5.05,5.06,0,56.7,00:02:14,7.3,0,--.--,220,14764180.4,22,0000:00:00,0,0,0,15,14.27,510,--.--,84,--.--,--:--:--,0,214.09,12:39:08,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553103,75.8293209,43PEN 90522 44337,0.5,1,173.1,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.6,4.7,-4.6,0.1,0,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.48,--.--,--.--,56,0,8.3,11.1,38.1,142,153,0,--.--,--.--,--.--
